dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
KM,Kunming,145,干净,干净,,kÃ tɕĩ,kÃ44 tɕĩ212,kÃ44t͡ɕĩ212,kÃt͡ɕĩ
KM,Kunming,146,便宜,相因,,ɕiÃ ĩ,ɕiÃ44 ĩ44,ɕiÃ44ĩ44,ɕiÃĩ
KM,Kunming,147,刚(来),才将,,tsˈæ tɕiÃ,tsˈæ31 tɕiÃ44,t͡sʰæ31t͡ɕiÃ44,t͡sʰæt͡ɕiÃ
KM,Kunming,148,刚(合适),将将 ,,tɕiÃ tɕiÃ,tɕiÃ44 tɕiÃ44,t͡ɕiÃ44t͡ɕiÃ44,t͡ɕiÃt͡ɕiÃ
KM,Kunming,149,正好,刚好  ,,kÃ xɔ,kÃ44 xɔ53,kÃ44xɔ53,kÃxɔ
KM,Kunming,150,和,挨  ,,æ,æ44,æ44,æ
KM,Kunming,151,只,只,,tʂʅ,tʂʅ53,tʂɻ̩53,tʂɻ̩
KM,Kunming,152,从,从,,tsˈoŋ,tsˈoŋ31,t͡sʰoŋ31,t͡sʰoŋ
KM,Kunming,153,替,挨,,æ,æ44,æ44,æ
KM,Kunming,154,拿,拿,,nA,nA31,nA31,nA
KM,Kunming,155,故意,罢意,,pA i,pA212 i212,pA212i212,pAi
KM,Kunming,156,一,一,,i,i31,i31,i
KM,Kunming,157,二,二,,ə,ə212,ə212,ə
KM,Kunming,158,三,三,,sÃ,sÃ44,sÃ44,sÃ
KM,Kunming,159,四,四,,sɿ,sɿ212,sɹ̩212,sɹ̩
KM,Kunming,160,五,五,,u,u53,u53,u
KM,Kunming,161,六,六,,lu,lu31,lu31,lu
KM,Kunming,162,七,七,,tɕˈi,tɕˈi31,t͡ɕʰi31,t͡ɕʰi
KM,Kunming,163,八,八,,pA,pA31,pA31,pA
KM,Kunming,164,九,九,,tɕiəu,tɕiəu53,t͡ɕiəu53,t͡ɕiəu
KM,Kunming,165,十,十,,ʂʅ,ʂʅ31,ʂɻ̩31,ʂɻ̩
KM,Kunming,166,十一,十一,,ʂʅ i,ʂʅ31 i31,ʂɻ̩31i31,ʂɻ̩i
